,baseFare
246624,171.16
93281,217.68
280528,217.67
16472,82.79
204961,133.95
178055,180.47
129020,124.65
190008,124.65
23617,271.63
225963,171.16
88444,208.37
252043,124.65
126946,217.67
278801,468.84
257744,301.4
200794,171.16
105846,217.67
128914,152.56
114494,310.7
154528,175.81
158774,124.65
37851,115.35
34200,124.65
25436,106.05
114430,124.65
86831,180.47
278058,366.51
156370,129.3
105323,124.65
279911,310.7
89361,124.65
213936,264.19
282431,217.67
102928,217.67
250140,217.67
3254,282.79
93726,152.56
205017,115.35
167732,171.16
192260,133.95
61522,143.25
245737,143.26
196924,171.16
60299,394.42
123471,199.07
20716,101.39
57895,124.65
201283,199.07
157290,310.7
114514,124.65
65756,226.97
240457,199.07
169147,199.07
79731,124.65
86074,189.77
14423,161.86
273759,217.67
181162,87.44
99099,152.56
209729,236.28
91994,124.65
47682,226.98
6783,143.26
117278,217.67
194698,217.67
191042,124.65
177735,124.65
154758,92.09
85820,273.49
164300,199.07
84283,273.49
18439,171.16
28534,133.95
102860,199.07
221754,124.65
4126,262.33
43976,87.44
61460,180.47
6109,240.93
29976,385.12
227157,217.67
87860,217.68
40803,133.95
197595,171.16
212739,143.26
224869,133.95
131023,124.65
256127,236.28
80876,180.47
168232,292.09
180846,199.07
41289,133.95
51129,264.19
29886,292.09
275665,124.65
107535,208.37
174153,180.47
113913,171.16
174681,124.65
183417,115.35
99986,124.65
231548,236.28
22460,166.51
20599,133.95
236315,171.16
93504,124.65
257300,217.67
141314,217.67
276289,217.67
32864,166.51
190975,124.65
155208,129.3
211910,217.67
19820,385.12
45027,385.12
276214,124.65
159947,143.26
209287,133.95
112826,152.56
74859,217.67
218009,199.07
31899,217.67
61018,208.37
64122,226.97
137494,310.7
223126,171.16
98447,124.65
16068,194.42
247982,217.67
17098,282.79
185785,124.65
105125,199.07
75152,226.98
121564,310.7
177686,124.65
174990,124.65
52959,226.98
75820,152.56
213708,217.67
188104,124.65
49427,271.63
286270,310.7
187835,124.65
143623,143.26
22572,292.09
169106,143.26
79298,271.63
145569,152.56
144296,152.56
99657,180.47
168055,329.3
261261,217.67
8034,366.51
34899,180.47
13861,106.05
169916,310.7
276063,264.19
238171,171.16
271760,124.65
143485,199.07
1920,171.16
28483,166.51
95646,124.65
163444,171.16
33904,115.35
42769,292.09
132532,152.56
231937,310.7
128884,124.65
185918,115.35
109783,124.65
11269,152.56
57015,203.73
83563,431.63
144769,264.19
216442,124.65
321,115.35
122525,152.56
220152,310.7
174529,143.26
82823,217.67
166038,92.09
162633,171.16
230233,264.19
215091,310.7
215450,217.67
197110,171.16
154162,175.81
11759,282.79
173835,217.67
286574,375.81
265405,264.19
229025,115.35
58040,226.98
121749,199.07
251845,171.16
20918,166.51
254822,292.09
165467,236.28
41199,403.72
288839,143.26
136886,124.65
138937,231.63
113207,217.67
118976,310.7
134396,217.67
172994,124.65
172139,217.67
123901,124.65
20992,82.79
86033,273.49
228117,310.7
193116,217.67
216984,217.67
83838,180.47
139775,199.07
151216,87.44
193061,217.67
106793,310.7
35773,271.63
11543,262.33
181478,124.65
45449,124.65
261442,264.19
73962,375.81
39994,292.09
165847,143.26
214259,143.26
261957,124.65
13887,106.05
261903,171.16
44464,124.65
133946,375.81
186593,310.7
6798,217.67
69889,254.89
124045,152.56
94776,189.77
116949,124.65
248243,171.16
21863,385.12
237769,217.67
5605,217.67
284814,217.67
246716,199.07
148671,171.16
264273,171.16
87809,208.37
17262,171.16
170508,171.16
22221,133.95
82379,185.12
25261,208.38
123449,199.07
193063,217.67
186152,124.65
109010,124.65
277773,264.19
156371,129.3
176620,124.65
148755,199.07
106146,199.07
47814,106.05
104129,271.63
113313,124.65
107238,273.49
169758,143.26
91765,124.65
165464,199.07
209581,115.35
101968,189.77
81273,226.98
187834,115.35
194064,171.16
216864,310.7
14127,217.67
152507,226.98
137516,217.67
28183,292.09
236669,124.65
210410,217.67
144540,310.7
163663,124.65
271674,413.02
217637,115.35
230909,124.65
119120,310.7
19938,292.09
28732,106.05
116212,152.56
82827,264.18
104561,152.56
212870,115.35
149719,87.44
92332,124.65
209692,171.16
1013,217.67
266586,310.7
273444,264.19
131117,217.67
131561,87.44
27156,264.19
219777,133.95
79784,180.47
229224,236.28
264723,310.7
57083,124.65
209791,236.27
80451,124.65
259879,217.67
134574,124.65
112188,208.37
144300,222.33
224232,217.67
233265,124.65
179790,87.44
240231,124.65
5359,171.16
91684,217.67
273995,338.6
196860,217.67
87332,273.49
75826,217.67
219846,143.26
215162,310.7
14121,171.16
94446,180.47
93413,459.54
160383,92.09
211781,310.7
166418,92.09
251266,310.7
6342,262.33
10090,143.26
232705,171.16
140753,152.56
172053,217.67
183596,124.65
70681,171.16
287714,246.51
61611,254.89
271712,264.19
58339,124.65
271728,171.16
68189,213.03
31466,180.47
276079,366.51
107092,180.47
267360,171.16
266681,310.7
95183,250.23
260697,310.7
132441,124.65
151658,87.44
195920,199.07
215408,217.67
49077,124.65
225299,310.7
85029,152.56
250298,161.86
49488,271.63
136335,124.65
59408,271.63
125069,217.67
154470,129.3
233932,310.7
262963,310.7
89432,385.11
226380,143.26
114819,124.65
207092,115.35
234358,310.7
276034,264.19
256654,199.07
136727,124.65
53552,124.65
150376,217.67
149856,87.44
25557,271.63
259286,217.67
120036,171.16
21606,271.63
162084,92.09
1341,171.16
243373,143.26
101331,180.47
9551,262.33
256943,310.7
2549,338.6
254716,199.07
195367,124.65
166188,124.65
287742,124.65
259120,310.7
7414,217.67
55326,124.65
121986,152.56
226326,124.65
240867,310.7
129452,222.33
150811,199.07
21665,271.63
77572,273.49
212014,217.67
285151,310.7
107744,347.91
271815,124.65
29483,106.05
8378,106.05
4103,106.05
205255,124.65
75129,180.47
185107,217.67
149102,124.65
157659,310.7
223985,217.67
173258,87.44
169544,143.26
57091,226.98
66065,271.63
226803,310.7
59054,180.47
8885,199.07
9353,240.93
9421,254.88
164735,310.7
213323,310.7
267238,171.16
174080,217.67
154242,157.21
200647,171.16
109046,217.67
276532,310.7
80907,189.77
165787,92.09
23724,217.67
19908,161.86
27812,171.16
66599,226.97
5358,152.56
176189,87.44
232382,310.7
60641,282.79
52858,199.07
66924,226.98
223185,133.95
96240,217.67
79040,124.65
180863,171.16
35487,106.05
23855,217.67
98072,171.16
105504,152.56
111150,124.65
179097,217.67
106916,217.67
104312,273.49
166398,143.26
122192,199.07
97234,189.77
4487,217.67
127555,217.67
94077,124.65
282724,468.84
156643,92.09
56503,271.63
8833,217.67
170194,375.81
56330,254.89
240301,143.26
42621,106.05
38110,115.35
58465,157.21
110845,124.65
133993,171.16
97228,152.56
236423,171.16
110389,171.16
6686,143.26
88289,213.03
67571,315.35
186020,115.35
130506,199.07
79372,271.63
32111,292.09
205669,217.67
172736,143.26
89543,180.47
79970,271.63
86604,264.18
193174,217.67
29595,271.63
173336,124.65
140822,152.56
264365,217.67
161036,310.7
179851,87.44
64924,124.65
227479,199.07
251419,217.67
57014,203.73
30771,203.73
168021,329.3
196369,199.07
138740,124.65
132316,199.07
148988,217.67
44436,124.65
154785,92.09
222127,282.79
124259,199.07
210708,124.65
251448,217.67
48190,180.47
112717,124.65
245757,124.65
131442,124.65
207041,115.35
181663,189.77
216499,143.26
114137,217.67
1808,152.56
155940,315.35
38172,87.44
39171,203.73
178911,310.7
227116,217.67
80059,271.63
158622,231.63
226419,236.28
246519,310.7
99296,124.65
94343,180.47
212070,217.67
229634,310.7
36754,315.35
23284,203.73
125093,217.67
137773,171.16
283682,199.07
69118,180.47
46085,82.79
21394,264.19
107232,171.16
4881,143.26
75370,199.07
84131,306.05
269516,217.67
151667,124.65
122988,310.7
184145,171.16
36197,87.44
73573,304.19
83395,213.03
50350,245.58
258796,199.07
174493,87.44
273220,217.67
16313,180.47
189654,161.86
174367,87.44
103811,152.56
36928,180.47
82664,189.77
53566,226.98
173687,431.63
80705,199.07
215346,264.19
60193,271.63
133075,124.65
177831,124.65
161590,171.16
100896,217.67
176619,87.44
127605,171.16
158358,92.09
29043,250.24
86253,217.68
108739,199.07
4069,82.79
12764,236.27
15336,161.86
118938,352.56
92540,431.63
90382,152.56
7515,262.33
97263,217.67
255127,310.7
64760,208.37
84096,282.79
48930,180.47
61976,124.65
61021,226.98
139820,152.56
11783,161.86
58039,180.47
146215,87.44
231368,143.26
57931,180.47
227985,199.07
21428,203.73
121291,217.67
44260,271.63
14344,78.14
509,262.33
226255,124.65
197225,124.65
180144,161.86
137559,217.67
254630,236.28
158537,236.28
81298,180.47
116781,124.65
83637,271.63
35039,110.7
25055,124.65
121327,217.67
80875,171.16
260774,385.12
253105,273.49
252486,347.91
179211,245.58
220966,171.16
29290,208.38
161610,199.07
257958,217.67
125654,310.7
106667,152.56
57303,254.89
164610,92.09
219991,115.35
20390,133.95
28622,157.21
247577,310.7
289220,143.26
183545,115.35
72296,271.63
277017,366.51
238932,161.86
27788,217.67
30853,254.89
153619,315.35
274260,338.6
160613,92.09
275126,217.67
134016,171.16
182642,152.56
71177,240.93
134687,124.65
45108,292.09
81431,273.49
85428,226.98
83723,180.47
26870,208.38
174167,124.65
132567,357.21
95373,189.77
3297,357.21
103955,189.77
172205,171.16
84968,152.56
273109,264.19
74608,217.68
133907,264.19
163610,171.16
55055,213.03
132315,199.07
120370,124.65
7553,262.33
100559,152.56
90276,273.49
32973,180.47
198468,217.67
110670,124.65
132365,199.07
2822,282.79
105265,152.56
133076,124.65
158973,92.09
157897,143.26
287962,310.7
96289,199.07
8578,82.79
247452,236.28
17888,115.35
229204,217.67
218283,310.7
70662,171.16
95897,347.91
45954,226.98
72497,180.47
200708,171.16
254235,199.07
253513,217.67
110537,171.16
98010,124.65
88452,264.18
37884,161.86
252945,236.28
177096,310.7
136931,87.44
150965,199.07
19925,385.12
223928,217.67
38246,292.09
161468,171.16
12655,282.79
51679,226.98
55261,422.33
272689,310.7
116625,124.65
224499,171.16
270727,310.7
152202,171.16
282400,217.67
14688,262.33
124869,217.67
219659,115.35
180783,338.6
118037,217.67
5658,199.07
110696,124.65
102221,152.56
190258,217.67
41256,82.79
75531,199.07
43310,394.42
64963,124.65
1018,282.79
229403,171.16
271887,264.19
250868,217.67
12238,106.05
67588,245.58
80973,271.63
105728,310.7
283058,199.07
155559,315.35
197348,124.65
179293,171.16
96105,273.49
127711,124.65
63596,236.28
178630,87.44
37657,347.91
55009,254.89
276107,264.19
104455,124.65
51483,271.63
219523,124.65
149662,231.63
118440,199.07
287292,310.7
57829,422.33
105174,152.56
260234,199.07
75902,171.16
143428,124.65
70995,226.97
233454,143.26
189771,199.07
99492,271.63
85713,217.67
68215,180.47
252774,236.28
96577,124.65
96260,199.07
95383,310.7
87676,273.49
231418,143.26
79463,180.47
209761,171.16
45809,231.63
258733,236.28
3152,143.26
114643,152.56
281541,310.7
21777,217.67
203448,124.65
258013,347.91
18945,106.05
279066,199.07
157681,292.09
277705,199.07
45032,152.56
161837,124.65
209207,124.65
256597,217.67
65186,124.65
26704,203.73
78057,152.56
121913,152.56
22001,171.16
77137,273.49
29259,203.73
26360,133.95
18059,385.12
23679,171.16
224138,217.67
80085,180.47
79598,180.47
159284,217.67
42247,133.95
187606,115.35
178985,217.67
86788,124.65
34008,292.09
135877,171.16
5911,310.7
148957,199.07
88534,310.7
5177,357.21
58400,203.73
153049,87.44
8485,106.05
7251,82.79
235746,310.7
34421,82.79
196242,115.35
29887,292.09
171174,124.65
262156,217.67
124320,124.65
134138,199.07
42279,226.98
72404,199.07
31507,250.24
209088,133.95
4615,87.44
248517,217.67
218877,217.67
271540,124.65
180112,180.47
163646,236.28
62810,240.93
144585,310.7
111233,199.07
128896,217.67
98597,189.77
201517,199.07
23770,217.67
236161,217.67
27625,271.63
251653,217.67
178358,143.26
175442,310.7
272625,310.7
283113,171.16
191859,171.16
151636,199.07
57320,175.82
139531,217.67
101318,385.11
211275,199.07
75232,217.67
196391,310.7
284712,199.07
127553,171.16
262731,338.6
112533,171.16
266466,310.7
63266,320.0
271143,310.7
115743,199.07
280738,468.84
266291,413.02
86697,222.33
53646,124.65
78754,180.47
9022,82.79
216078,143.26
148924,171.16
93585,180.47
63862,240.93
99135,217.67
138619,124.65
123679,171.16
80608,310.7
174561,180.47
31378,101.39
75792,217.67
114740,310.7
26041,87.44
256944,310.7
220934,171.16
62221,271.63
17979,226.98
192671,124.65
187409,124.65
92526,271.63
193479,143.26
200497,217.67
209824,199.07
81597,180.47
131363,124.65
280085,143.26
178316,124.65
74383,236.27
266498,143.26
226208,171.16
65946,240.93
138761,87.44
269072,217.67
66113,271.63
51254,171.16
107313,180.47
203211,115.35
287603,246.51
95206,152.56
203975,217.67
232136,217.67
41958,115.35
99227,189.77
145398,152.56
133400,87.44
19788,171.16
193801,115.35
284215,310.7
32691,152.55
88298,273.49
210709,133.95
150531,310.7
239473,217.67
132888,152.56
132288,171.16
282580,310.7
196364,171.16
284016,143.26
198679,217.67
72401,180.47
105483,180.47
97411,124.65
116705,199.07
61977,124.65
184782,115.35
146194,124.65
153128,222.33
179523,87.44
39323,133.95
25387,152.55
10736,389.77
197386,115.35
100297,440.93
163075,217.67
273459,310.7
183400,161.86
166613,310.7
34764,231.63
22886,329.3
144323,226.98
9978,152.56
42757,133.95
61913,240.93
50639,180.47
150871,124.65
113938,208.37
11843,106.05
185809,124.65
165012,217.67
18718,208.38
148733,310.7
76682,152.56
229561,124.65
179940,124.65
143758,152.56
150763,171.16
24322,180.47
101650,124.65
218222,199.07
268788,310.7
8162,217.67
193669,124.65
32389,208.38
123809,310.7
29678,271.63
249897,217.67
144109,124.65
250275,104.19
241777,199.07
89904,208.37
80822,152.56
104769,338.6
243512,199.07
134291,124.65
14659,262.33
177588,310.7
264754,310.7
106381,124.65
29347,254.89
137187,152.56
254966,199.07
46419,157.21
119167,264.19
140388,199.07
17614,106.05
217283,171.16
93113,124.65
90771,271.63
67644,226.97
69273,143.25
165294,171.16
38364,245.58
45594,329.3
112209,171.16
146501,217.67
186739,217.67
20519,138.61
98180,189.77
48155,199.07
173949,217.67
107722,310.7
60723,171.16
149395,124.65
85005,152.56
3948,106.05
147184,143.26
17875,271.63
250626,236.28
68221,199.07
274325,310.7
216127,124.65
94040,273.49
67445,143.25
102428,271.63
102675,273.49
231498,236.28
16856,161.86
277901,143.26
44259,271.63
54972,199.07
235417,199.07
96667,189.77
27277,203.73
175302,310.7
96062,273.49
10933,106.05
241791,124.65
188626,375.81
202033,310.7
254777,347.91
181082,124.65
168019,329.3
20681,166.51
212035,217.67
144612,310.7
104652,124.65
42316,133.95
107486,338.61
75857,226.98
14196,217.67
42870,213.03
19735,161.86
123518,124.65
95553,124.65
98817,152.56
5638,171.16
147987,124.65
176153,217.67
253211,310.7
253471,217.67
151405,254.89
88971,271.63
33903,115.35
19131,203.73
272323,143.26
6483,282.79
222780,217.67
45379,82.79
75776,278.14
70441,124.65
138103,310.7
56792,180.47
206517,115.35
247771,310.7
242219,217.67
174191,124.65
241269,171.16
152376,357.21
34955,236.28
25556,271.63
113140,171.16
257966,236.28
204798,115.35
98734,152.56
87769,180.47
1835,189.76
8418,282.79
146343,310.7
124227,124.65
15418,282.79
55697,347.91
182207,217.67
270231,264.19
187438,124.65
8723,152.56
196241,115.35
180141,87.44
212614,171.16
108907,124.65
252354,104.19
120291,199.07
75933,124.65
48225,199.07
169944,310.7
894,87.44
161836,124.65
153214,87.44
110073,217.67
160293,124.65
70920,315.35
262417,217.67
256185,236.28
262315,264.19
243663,292.09
112447,199.07
105072,152.56
217611,133.95
248900,104.19
56410,124.65
203400,115.35
244757,301.4
87251,271.63
133128,124.65
210375,217.67
179544,87.44
164937,217.67
152534,171.16
66878,124.65
260667,310.7
70100,282.79
192288,171.16
140185,199.07
41108,236.28
93237,273.49
202323,217.67
86285,217.67
147619,124.65
112800,199.07
29330,203.73
12447,217.67
261566,171.16
116805,124.65
254465,143.26
216735,310.7
186621,310.7
264297,217.67
400,262.33
279511,264.19
241743,413.02
135570,310.7
201075,199.07
210013,310.7
98937,152.56
103592,152.56
30357,133.95
24259,82.79
111539,124.65
231343,124.65
29232,180.47
175105,87.44
34496,133.95
186779,217.67
149185,199.07
45551,222.33
120549,124.65
70450,180.47
75711,152.56
49575,338.6
259744,171.16
142547,226.98
283379,431.63
72939,222.33
20401,226.98
109045,208.37
126069,124.65
27781,115.35
279558,366.51
279198,199.07
10266,282.79
147621,124.65
183730,310.7
229532,199.07
254032,124.65
213645,217.67
14397,143.26
15114,217.67
119420,217.67
125306,171.16
4229,338.6
282125,366.51
164571,92.09
231938,310.7
108129,310.7
60620,199.07
205022,133.95
159798,124.65
166052,124.65
18393,87.44
174528,124.65
67083,124.65
42514,106.05
100460,152.56
78241,171.16
266160,217.67
3169,68.84
254409,217.67
284710,171.16
143627,152.56
4398,106.05
44996,217.67
209047,171.16
184376,152.56
275609,124.65
63767,226.97
286953,171.16
138273,199.07
72069,292.09
233155,236.28
69972,226.97
172022,217.67
250674,413.02
142366,124.65
93165,124.65
77849,152.56
26284,82.79
205553,310.7
7056,161.86
214142,199.07
105591,199.07
180626,217.67
271702,217.67
108026,171.16
13886,106.05
288356,217.67
186558,310.7
13993,106.05
251163,310.7
156944,129.3
167164,124.65
50086,245.58
83117,180.47
131136,124.65
53260,180.47
202516,171.16
12513,357.21
174799,87.44
215921,124.65
235087,199.07
2747,106.05
57834,157.21
216068,199.07
8319,161.86
43123,403.72
124405,124.65
278478,217.67
34958,315.35
15835,152.56
238121,171.16
180470,310.7
256035,161.86
12763,203.72
148089,124.65
11477,262.33
223187,171.16
186372,124.65
54840,124.65
86184,217.67
249733,217.67
195218,171.16
143656,152.56
264071,124.65
83812,180.47
173892,217.67
60544,124.65
9549,262.33
63825,175.82
237740,310.7
162739,92.09
73999,199.07
24459,199.07
112232,199.07
213873,171.16
191499,264.19
47971,101.39
151953,310.7
192380,171.16
81901,271.63
18738,236.28
131740,310.7
262110,264.19
42556,152.55
40980,208.38
25093,213.03
258470,236.28
87853,124.65
126437,87.44
241562,124.65
53813,199.07
53924,422.33
41,262.33
82890,273.49
238044,199.07
289033,310.7
283340,366.51
240452,236.28
179751,124.65
6972,357.21
12156,217.67
182850,124.65
153242,231.63
271632,338.6
70541,329.3
236351,199.07
157586,217.67
979,106.05
188219,124.65
143311,171.16
78854,226.98
271641,413.02
196092,124.65
149125,171.16
75545,273.49
288711,143.26
108255,347.91
192140,124.65
116512,310.7
117568,310.7
211735,310.7
14287,171.16
36166,87.44
245252,217.67
198242,171.16
48531,347.91
142895,310.7
108219,310.7
251537,217.67
277081,468.84
170294,217.67
122777,310.7
265399,217.67
52152,152.56
26217,143.26
194453,133.95
76909,217.67
62676,180.47
167768,92.09
200244,310.7
75752,254.88
197111,171.16
100586,124.65
